"item1","item2","item3","item4","item5","item6","item7","item8","item9","item10","sector"
0.827390538225007,2.74386668704046,2.49726257941205,0.950888614131068,0.809571156522872,4.42359870286531,4.19039053891284,0.808729335906439,4.35606198718848,4.43459203102979,"private"
0.827390538225007,0.914622229013485,4.16210429902009,0.950888614131068,0.809571156522872,4.42359870286531,2.5142343233477,2.42618800771932,2.61363719231309,4.43459203102979,"private"
1.65478107645001,1.82924445802697,2.49726257941205,2.8526658423932,2.42871346956862,1.76943948114612,2.5142343233477,2.42618800771932,1.74242479487539,2.66075521861787,"private"
0.827390538225007,2.74386668704046,0.832420859804017,0.950888614131068,3.23828462609149,4.42359870286531,4.19039053891284,0.808729335906439,4.35606198718848,4.43459203102979,"private"
1.65478107645001,0.914622229013485,3.32968343921607,2.8526658423932,3.23828462609149,3.53887896229225,2.5142343233477,1.61745867181288,2.61363719231309,2.66075521861787,"private"
2.48217161467502,2.74386668704046,2.49726257941205,2.8526658423932,2.42871346956862,2.65415922171919,2.5142343233477,2.42618800771932,2.61363719231309,2.66075521861787,"private"
0.827390538225007,2.74386668704046,2.49726257941205,1.90177722826214,4.04785578261436,4.42359870286531,3.35231243113027,0.808729335906439,4.35606198718848,4.43459203102979,"private"
2.48217161467502,2.74386668704046,2.49726257941205,2.8526658423932,2.42871346956862,2.65415922171919,1.67615621556513,3.23491734362575,0.871212397437695,0.886918406205958,"private"
0.827390538225007,0.914622229013485,2.49726257941205,1.90177722826214,2.42871346956862,2.65415922171919,3.35231243113027,0.808729335906439,0.871212397437695,2.66075521861787,"private"
0.827390538225007,0.914622229013485,4.16210429902009,1.90177722826214,4.04785578261436,4.42359870286531,4.19039053891284,1.61745867181288,3.48484958975078,4.43459203102979,"private"
1.65478107645001,1.82924445802697,1.66484171960803,2.8526658423932,2.42871346956862,1.76943948114612,1.67615621556513,2.42618800771932,0.871212397437695,0.886918406205958,"private"
0.827390538225007,0.914622229013485,3.32968343921607,1.90177722826214,4.04785578261436,3.53887896229225,3.35231243113027,1.61745867181288,2.61363719231309,3.54767362482383,"private"
1.65478107645001,2.74386668704046,1.66484171960803,2.8526658423932,2.42871346956862,2.65415922171919,2.5142343233477,1.61745867181288,2.61363719231309,2.66075521861787,"private"
0.827390538225007,1.82924445802697,2.49726257941205,2.8526658423932,2.42871346956862,3.53887896229225,2.5142343233477,1.61745867181288,2.61363719231309,2.66075521861787,"private"
3.30956215290003,3.65848891605394,0.832420859804017,3.80355445652427,0.809571156522872,0.884719740573062,1.67615621556513,3.23491734362575,0.871212397437695,0.886918406205958,"private"
0.827390538225007,1.82924445802697,3.32968343921607,1.90177722826214,1.61914231304574,2.65415922171919,3.35231243113027,0.808729335906439,2.61363719231309,2.66075521861787,"private"
2.48217161467502,3.65848891605394,3.32968343921607,2.8526658423932,4.04785578261436,1.76943948114612,3.35231243113027,1.61745867181288,1.74242479487539,1.77383681241192,"private"
2.48217161467502,3.65848891605394,0.832420859804017,3.80355445652427,2.42871346956862,1.76943948114612,0.838078107782567,3.23491734362575,0.871212397437695,0.886918406205958,"private"
3.30956215290003,3.65848891605394,1.66484171960803,3.80355445652427,1.61914231304574,2.65415922171919,0.838078107782567,2.42618800771932,0.871212397437695,1.77383681241192,"private"
0.827390538225007,1.82924445802697,0.832420859804017,0.950888614131068,0.809571156522872,4.42359870286531,4.19039053891284,0.808729335906439,2.61363719231309,3.54767362482383,"private"
0.827390538225007,0.914622229013485,1.66484171960803,2.8526658423932,2.42871346956862,1.76943948114612,2.5142343233477,2.42618800771932,2.61363719231309,0.886918406205958,"private"
1.65478107645001,3.65848891605394,1.66484171960803,1.90177722826214,1.61914231304574,1.76943948114612,3.35231243113027,1.61745867181288,3.48484958975078,2.66075521861787,"private"
2.48217161467502,3.65848891605394,1.66484171960803,3.80355445652427,3.23828462609149,2.65415922171919,0.838078107782567,3.23491734362575,1.74242479487539,0.886918406205958,"private"
3.30956215290003,3.65848891605394,2.49726257941205,4.75444307065534,3.23828462609149,2.65415922171919,1.67615621556513,2.42618800771932,0.871212397437695,0.886918406205958,"private"
3.30956215290003,2.74386668704046,1.66484171960803,3.80355445652427,2.42871346956862,2.65415922171919,1.67615621556513,3.23491734362575,0.871212397437695,1.77383681241192,"private"
2.48217161467502,4.57311114506743,0.832420859804017,3.80355445652427,2.42871346956862,2.65415922171919,2.5142343233477,3.23491734362575,1.74242479487539,1.77383681241192,"private"
0.827390538225007,1.82924445802697,3.32968343921607,1.90177722826214,2.42871346956862,3.53887896229225,2.5142343233477,1.61745867181288,2.61363719231309,3.54767362482383,"private"
